0.00,0.41
0.00,-0.43
0.00,-3.36
0.00,-2.79
0.00,-0.14
0.00,2.81
0.00,3.33
0.00,1.63
0.00,-0.78
0.00,-2.43
0.00,-2.05
0.00,0.33
0.00,2.25
0.00,3.02
0.00,1.55
0.00,-0.59
0.00,-2.08
0.00,-2.17
0.00,-0.29
0.00,1.62
0.00,2.41
0.00,1.75
0.00,0.41
0.00,-1.24
0.00,-1.38
0.00,-0.37
0.00,1.00
0.00,1.66
0.00,1.42
0.00,0.44
0.00,-0.72
0.00,-1.55
0.00,-0.94
0.00,0.40
0.00,1.98
0.00,2.96
0.00,1.41
0.00,-1.01
0.00,-2.69
0.00,-1.97
0.00,0.26
0.00,2.04
0.00,2.61
0.00,1.34
0.00,-0.72
0.00,-2.33
0.00,-1.91
0.00,0.11
0.00,1.93
0.00,1.67
0.00,0.50
0.00,-0.07
0.00,-0.66
0.00,-0.90
0.00,0.09
0.00,1.09
0.00,1.31
0.00,0.68
0.00,0.04
0.00,-0.63
0.00,-0.93
0.00,-0.56
0.00,0.13
0.00,0.90
0.00,0.97
0.00,0.91
0.00,0.43
0.00,-0.22
0.00,-0.46
0.00,-0.53
0.00,-0.36
0.00,0.20
0.00,0.94
0.00,1.09
0.00,0.26
0.00,0.29
0.00,-0.09
0.00,-0.37
0.00,0.03
0.00,0.96
0.00,0.76
-90.00,0.08
-90.00,-0.76
-90.00,-4.52
-90.00,-10.04
-90.00,-16.38
-90.00,-23.13
-90.00,-30.54
-90.00,-37.43
-90.00,-45.27
-90.00,-52.58
-90.00,-59.92
-180.00,-66.95
-180.00,-74.37
-180.00,-81.48
-180.00,-88.45
-180.00,-95.83
-180.00,-102.56
-180.00,-109.56
-180.00,-117.22
-180.00,-124.03
-180.00,-131.38
-180.00,-138.83
-180.00,-146.49
-180.00,-153.65
-180.00,-160.62
-180.00,-167.97
-180.00,-175.05
-180.00,-182.10
-180.00,-186.78
-180.00,-187.95
-180.00,-185.37
-180.00,-180.61
-180.00,-175.30
-180.00,-173.69
-180.00,-175.25
-180.00,-178.82
-180.00,-182.39
-180.00,-183.95
-180.00,-182.88
-180.00,-179.86
-180.00,-177.31
-180.00,-176.43
-180.00,-177.04
-180.00,-178.99
-180.00,-181.91
-180.00,-183.51
-180.00,-183.21
-180.00,-180.48
-180.00,-176.75
-180.00,-175.25
-180.00,-176.39
-180.00,-179.11
-180.00,-182.15
-180.00,-184.18
-180.00,-183.48
-180.00,-180.71
-180.00,-177.22
-180.00,-175.70
-180.00,-176.88
-180.00,-179.32
-180.00,-181.93
-180.00,-183.09
-180.00,-182.75
-180.00,-180.42
-180.00,-176.25
-180.00,-174.67
-180.00,-176.25
-180.00,-179.20
-180.00,-181.76
-180.00,-182.92
-180.00,-182.22
-180.00,-180.16
-180.00,-177.75
-180.00,-177.17
-180.00,-177.88
-180.00,-179.91
-180.00,-182.31
-180.00,-182.97
-180.00,-182.04
-180.00,-179.95
-180.00,-178.19
-180.00,-177.83
-180.00,-178.40
-180.00,-180.07
-180.00,-181.24
-180.00,-182.09
-180.00,-181.38
-180.00,-179.94
-180.00,-178.60
