0.00,-0.32
0.00,-0.29
0.00,2.93
0.00,4.69
0.00,1.70
0.00,-2.57
0.00,-3.77
0.00,-1.28
0.00,2.68
0.00,3.76
0.00,1.33
0.00,-1.79
0.00,-2.61
0.00,-0.94
0.00,1.96
0.00,2.95
0.00,1.65
0.00,-1.18
0.00,-2.27
0.00,-0.94
0.00,1.82
0.00,2.61
0.00,1.52
0.00,-0.23
0.00,-1.40
0.00,-0.55
0.00,1.24
0.00,1.77
0.00,0.79
0.00,-0.66
0.00,-1.16
0.00,-0.71
0.00,1.24
0.00,2.29
90.00,1.46
90.00,0.64
90.00,3.14
90.00,8.60
90.00,14.92
90.00,22.47
90.00,30.72
90.00,40.15
90.00,47.21
90.00,54.27
90.00,62.17
90.00,69.71
90.00,77.44
90.00,84.44
90.00,90.75
90.00,93.90
90.00,93.46
90.00,90.95
90.00,88.06
90.00,87.56
90.00,88.79
90.00,91.07
90.00,92.32
90.00,91.48
90.00,89.47
90.00,89.14
90.00,89.32
90.00,90.92
90.00,91.65
90.00,91.05
90.00,89.78
90.00,89.16
90.00,89.85
90.00,91.24
90.00,91.54
90.00,90.64
90.00,89.67
90.00,89.15
90.00,89.36
90.00,90.24
90.00,91.23
90.00,91.02
90.00,90.07
90.00,89.13
90.00,89.39
90.00,90.84
90.00,91.42
90.00,90.50
90.00,89.16
90.00,89.39
90.00,90.05
90.00,91.15
90.00,91.46
90.00,90.65
90.00,89.32
90.00,88.61
90.00,89.22
90.00,90.39
90.00,91.01
90.00,90.78
90.00,90.35
90.00,89.90
90.00,88.71
90.00,88.63
90.00,89.96
90.00,91.59
90.00,92.12
90.00,90.34
90.00,88.41
90.00,88.44
90.00,89.78
90.00,92.07
90.00,92.16
90.00,90.37
90.00,89.24
90.00,88.54
90.00,89.47
90.00,89.90
90.00,91.18
90.00,91.90
90.00,90.34
90.00,88.93
90.00,88.33
90.00,89.35
90.00,91.44
90.00,92.38
90.00,91.34
90.00,89.19
90.00,87.84
90.00,88.50
90.00,90.60
90.00,92.54
90.00,91.88
90.00,90.48
90.00,88.86
90.00,88.61
90.00,89.53
90.00,91.28
90.00,92.23
90.00,91.86
90.00,90.18
90.00,88.63
90.00,88.86
90.00,90.19
90.00,91.87
90.00,91.76
90.00,90.80
90.00,89.54
90.00,89.19
90.00,89.67
90.00,90.51
90.00,91.35
90.00,91.62
90.00,91.15
90.00,89.18
90.00,88.58
90.00,89.94
90.00,91.56
90.00,92.54
90.00,91.50
90.00,89.52
90.00,88.53
90.00,88.86
90.00,90.20
90.00,91.46
90.00,91.46
90.00,90.68
90.00,89.56
90.00,89.49
90.00,90.96
90.00,92.10
90.00,91.20
90.00,89.38
90.00,88.07
90.00,89.17
90.00,92.27
90.00,93.72
90.00,91.86
90.00,88.59
90.00,87.11
90.00,89.88
90.00,92.55
90.00,92.37
90.00,91.00
90.00,89.19
90.00,88.97
90.00,90.42
90.00,91.70
90.00,91.17
90.00,89.86
90.00,89.20
90.00,90.33
90.00,91.04
90.00,91.02
90.00,90.15
90.00,89.02
90.00,89.49
90.00,90.54
90.00,91.36
90.00,91.04
90.00,90.30
90.00,89.70
90.00,89.73
90.00,90.46
90.00,91.00
90.00,90.78
90.00,90.03
