0,0
0,0
0.16,0.23
0.16,-0.21
0.16,-2.16
0.16,-2.73
0.16,-1.31
0.16,1.57
0.16,3.72
0.16,2.38
0.16,0.17
0.16,-2.84
0.16,-3.72
0.16,-0.63
0.16,3.99
0.16,4.85
0.16,2.68
0.16,-0.84
0.16,-3.70
0.16,-3.04
0.16,0.05
0.16,3.17
0.16,3.88
0.16,2.76
0.16,-0.12
0.16,-2.95
0.16,-3.10
0.16,-0.69
90.16,2.46
90.16,5.53
90.16,10.89
90.16,18.13
90.16,26.27
90.16,33.66
90.16,41.50
90.16,50.30
90.16,58.54
90.16,66.55
90.16,74.61
90.16,82.78
90.16,89.82
90.16,95.88
90.16,97.52
90.16,95.63
90.16,91.49
90.16,87.14
90.16,85.49
90.16,86.16
90.16,90.01
90.16,93.81
90.16,94.87
90.16,93.05
90.16,89.82
90.16,87.18
90.16,86.15
90.16,88.82
90.16,92.58
90.16,94.41
90.16,93.82
90.16,91.07
90.16,87.77
90.16,86.23
90.16,87.66
90.16,90.75
90.16,93.56
90.16,93.40
90.16,91.43
90.16,88.84
90.16,87.70
90.16,88.62
90.16,91.20
90.16,92.80
90.16,92.25
90.16,90.49
90.16,89.14
90.16,88.08
90.16,88.94
90.16,91.38
90.16,92.84
90.16,92.36
90.16,90.61
90.16,89.50
90.16,88.38
90.16,89.44
90.16,91.12
90.16,92.54
90.16,91.36
90.16,89.94
90.16,88.87
90.16,89.39
90.16,90.94
90.16,91.65
90.16,91.81
90.16,90.68
90.16,89.49
90.16,89.17
90.16,89.72
90.16,90.83
90.16,91.90
90.16,91.65
90.16,90.34
90.16,89.34
90.16,89.66
90.16,90.31
90.16,91.29
90.16,91.60
90.16,91.14
90.16,90.20
90.16,88.98
90.16,89.01
90.16,90.24
90.16,91.79
90.16,92.66
90.16,91.39
90.16,89.21
90.16,87.37
90.16,88.41
90.16,91.28
90.16,92.98
90.16,92.57
90.16,89.96
90.16,87.28
90.16,87.58
90.16,89.97
90.16,92.99
90.16,93.86
90.16,92.47
90.16,90.30
90.16,88.09
90.16,87.69
90.16,89.83
90.16,92.79
90.16,94.84
90.16,93.31
90.16,89.52
90.16,86.57
90.16,87.54
90.16,90.24
90.16,94.22
90.16,94.36
90.16,91.74
90.16,88.74
90.16,86.59
90.16,87.83
90.16,91.68
90.16,94.86
90.16,94.75
90.16,91.05
90.16,87.20
90.16,85.68
90.16,87.84
90.16,91.97
90.16,95.35
90.16,95.22
90.16,90.89
90.16,86.31
90.16,85.38
90.16,88.33
90.16,93.02
90.16,95.89
90.16,94.88
90.16,90.53
90.16,86.52
90.16,85.73
90.16,88.87
90.16,93.30
90.16,94.89
90.16,92.70
90.16,89.52
90.16,86.61
90.16,87.22
90.16,90.84
90.16,94.20
90.16,94.31
90.16,91.66
90.16,87.74
90.16,86.48
90.16,89.10
90.16,93.16
90.16,94.61
90.16,91.91
90.16,88.49
90.16,86.93
90.16,88.67
90.16,92.26
90.16,94.45
90.16,93.47
90.16,90.17
90.16,86.40
90.16,85.96
90.16,88.35
90.16,92.43
90.16,94.80
90.16,94.09
90.16,90.59
90.16,86.87
90.16,86.58
90.16,88.89
90.16,92.15
90.16,93.89
90.16,92.87
90.16,89.90
90.16,87.28
